"X.Class.....anage.Class","X.Genus.....anage.Genus","X.Species.....anage.Species","X.Common.name.....anage.Common.name","X.Regen_present.....rep.0..length.anage.Species..","X.Limb_regen.....rep.0..length.anage.Species..","X.Oocyte_regen.....rep.0..length.anage.Species..","X.Tooth_replace.....rep.0..length.anage.Species..","X.Indeterminate_growth.....rep.0..length.anage.Species..","X.Negligible_senescence.....rep.0..length.anage.Species.."
"Reptilia","Eumeces","algeriensis","Algerian skink",0,0,0,0,0,0
"Reptilia","Eumeces","laticeps","Broadhead skink",0,0,0,0,0,0
"Reptilia","Eumeces","obsoletus","Great Plains skink",0,0,0,0,0,0
"Reptilia","Hemisphaeriodon","gerrardii","Pink-tongued skink",0,0,0,0,0,0
"Reptilia","Oligosoma","grande","Grand skink",0,0,0,0,0,0
"Reptilia","Oligosoma","otagense","Otago skink",0,0,0,0,0,0
"Reptilia","Tiliqua","gigas","Great moluccan skink",0,0,0,0,0,0
"Reptilia","Tiliqua","nigrolutea","Australian black and yellow skink",0,0,0,0,0,0
"Reptilia","Tiliqua","scincoides","Australian blue-tongued lizard",0,0,0,0,0,0
"Reptilia","Trachydosaurus","rugosus","Shingleback skink",0,0,0,0,0,0
"Reptilia","Gonatodes","albogularis","Yellowhead gecko",0,0,0,0,0,0
"Reptilia","Teratoscincus","scincus","Common wonder gecko",0,0,0,0,0,0
"Reptilia","Ameiva","ameiva","Giant ameiva",0,0,0,0,0,0
"Reptilia","Cnemidophorus","sexlineatus","Six-lined racerunner",0,0,0,0,0,0
"Reptilia","Cnemidophorus","tigris","Western whiptail",0,0,0,0,0,0
"Reptilia","Dracaena","guianensis","Guyana caiman lizard",0,0,0,0,0,0
"Reptilia","Tupinambis","rufescens","Red tegu",0,0,0,0,0,0
"Reptilia","Tupinambis","teguixin","Columbian tegu",0,0,0,0,0,0
"Reptilia","Tropidophis","canus","Bahama-wood snake, or Dwarf boa",0,0,0,0,0,0
"Reptilia","Tropidophis","caymanensis","Cayman islands dwarf boa",0,0,0,0,0,0
"Reptilia","Tropidophis","haetianus","Haitian dwarf boa",0,0,0,0,0,0
"Reptilia","Varanus","bengalensis","Bengal monitor",0,0,0,0,0,0
"Reptilia","Varanus","dumerilii","Dumeril monitor",0,0,0,0,0,0
"Reptilia","Varanus","exanthematicus","Bosc's monitor and Savannah monitor",0,0,0,0,0,0
"Reptilia","Varanus","giganteus","Perentie",0,0,0,0,0,0
"Reptilia","Varanus","gouldii","Sand monitor",0,0,0,0,0,0
"Reptilia","Varanus","griseus","Desert monitor",0,0,0,0,0,0
"Reptilia","Varanus","indicus","Indian monitor lizard, or Indian monitor",0,0,0,0,0,0
"Reptilia","Varanus","komodoensis","Komodo dragon",0,0,0,0,0,0
"Reptilia","Varanus","mertensi","Merten's water monitor",0,0,0,0,0,0
"Reptilia","Varanus","niloticus","Nile monitor",0,0,0,0,0,0
"Reptilia","Varanus","olivaceus","Gray's monitor lizard",0,0,0,0,0,0
"Reptilia","Varanus","prasinus","New Guinea green tree monitor",0,0,0,0,0,0
"Reptilia","Varanus","salvator","Common water monitor",0,0,0,0,0,0
"Reptilia","Varanus","timorensis","Spotted tree monitor",0,0,0,0,0,0
"Reptilia","Varanus","varius","Lace monitor",0,0,0,0,0,0
"Reptilia","Agkistrodon","bilineatus","Mexican moccasin, or Cantil",0,0,0,0,0,0
"Reptilia","Agkistrodon","contortrix","Northern copperhead",0,0,0,0,0,0
"Reptilia","Agkistrodon","piscivorus","Water moccasin",0,0,0,0,0,0
"Reptilia","Atropoides","nummifer","Jumping pit viper",0,0,0,0,0,0
"Reptilia","Atropoides","picadoi","Picado's pit viper",0,0,0,0,0,0
"Reptilia","Bitis","arietans","Puff adder",0,0,0,0,0,0
"Reptilia","Bitis","gabonica","Gaboon viper",0,0,0,0,0,0
"Reptilia","Bitis","nasicornis","Rhinoceros viper",0,0,0,0,0,0
"Reptilia","Bothriechis","aurifer","Yellow-blotched palm pit viper",0,0,0,0,0,0
"Reptilia","Bothriechis","lateralis","Side-striped palm pit viper",0,0,0,0,0,0
"Reptilia","Bothriechis","rowleyi","Rowley's palm pit viper",0,0,0,0,0,0
"Reptilia","Bothriechis","schlegelii","Eyelash palm pit viper",0,0,0,0,0,0
"Reptilia","Bothrops","alternatus","Urutu",0,0,0,0,0,0
"Reptilia","Bothrops","asper","Terciopelo, or Fer-de-lance",0,0,0,0,0,0
"Reptilia","Bothrops","atrox","Common lancehead",0,0,0,0,0,0
"Reptilia","Bothrops","caribbaeus","Saint Lucia lancehead",0,0,0,0,0,0
"Reptilia","Bothrops","jararaca","Jararaca",0,0,0,0,0,0
"Reptilia","Bothrops","lanceolatus","Martinique lancehead",0,0,0,0,0,0
"Reptilia","Bothrops","neuwiedi","Yara",0,0,0,0,0,0
"Reptilia","Causus","rhombeatus","Cape viper",0,0,0,0,0,0
"Reptilia","Cerastes","cerastes","Desert horned viper",0,0,0,0,0,0
"Reptilia","Cerrophidion","godmani","Godman's montane pit viper",0,0,0,0,0,0
"Reptilia","Crotalus","adamanteus","Eastern diamondback rattlesnake",0,0,0,0,0,0
"Reptilia","Crotalus","atrox","Western diamond-backed rattlesnake",0,0,0,0,0,0
"Reptilia","Crotalus","basiliscus","Mexican West-Coast rattlesnake",0,0,0,0,0,0
"Reptilia","Crotalus","catalinensis","Saint Catalina rattlesnake",0,0,0,0,0,0
"Reptilia","Crotalus","cerastes","Sidewinder",0,0,0,0,0,0
"Reptilia","Crotalus","durissus","Cascabel rattlesnake",0,0,0,0,0,0
"Reptilia","Crotalus","enyo","Lower california rattlesnake",0,0,0,0,0,0
"Reptilia","Crotalus","horridus","Timber rattlesnake",0,0,0,0,0,0
"Reptilia","Crotalus","lepidus","Rock rattlesnake, or New Mexico banded rock rattlesnake",0,0,0,0,0,0
"Reptilia","Crotalus","mitchellii","Speckled rattlesnake, or Southwestern speckled rattlesnake",0,0,0,0,0,0
"Reptilia","Crotalus","molossus","Northern black-tailed rattlesnake",0,0,0,0,0,0
"Reptilia","Crotalus","pricei","Twin-spotted rattlesnake",0,0,0,0,0,0
"Reptilia","Crotalus","ruber","Red diamond rattlesnake",0,0,0,0,0,0
"Reptilia","Crotalus","scutulatus","Mojave rattlesnake",0,0,0,0,0,0
"Reptilia","Crotalus","tigris","Tiger rattlesnake",0,0,0,0,0,0
"Reptilia","Crotalus","tortugensis","Tortuga Island rattlesnake",0,0,0,0,0,0
"Reptilia","Crotalus","vegrandis","Uracoan rattlesnake",0,0,0,0,0,0
"Reptilia","Crotalus","viridis","Prairie rattlesnake, or Southern Pacific rattlesnake",0,0,0,0,0,0
"Reptilia","Crotalus","willardi","Ridge-nosed rattlesnake, or Arizona ridge-nosed rattlesnake",0,0,0,0,0,0
"Reptilia","Daboia","russelii","Russell's viper",0,0,0,0,0,0
"Reptilia","Echis","carinatus","Saw-scaled viper",0,0,0,0,0,0
"Reptilia","Echis","coloratus","Palestine saw-scaled viper",0,0,0,0,0,0
"Reptilia","Eristicophis","macmahonii","Mcmahon's viper",0,0,0,0,0,0
"Reptilia","Gloydius","blomhoffii","Japanese mamushi",0,0,0,0,0,0
"Reptilia","Lachesis","muta","Bushmaster",0,0,0,0,0,0
"Reptilia","Macrovipera","lebetina","Levantine viper",0,0,0,0,0,0
"Reptilia","Ophryacus","melanurus","Black-tailed montane pit viper",0,0,0,0,0,0
"Reptilia","Ophryacus","undulatus","Mexican horned pit viper",0,0,0,0,0,0
"Reptilia","Ovophis","okinavensis","Okinawan habu",0,0,0,0,0,0
"Reptilia","Pseudocerastes","persicus","Persian horned viper",0,0,0,0,0,0
"Reptilia","Sistrurus","catenatus","Massasauga",0,0,0,0,0,0
"Reptilia","Sistrurus","miliarius","Pigmy rattlesnake",0,0,0,0,0,0
"Reptilia","Sistrurus","ravus","Pygmy rattlesnake",0,0,0,0,0,0
"Reptilia","Trimeresurus","albolabris","White-lipped tree viper",0,0,0,0,0,0
"Reptilia","Trimeresurus","flavoviridis","Yellow-spotted pit viper",0,0,0,0,0,0
"Reptilia","Trimeresurus","gramineus","Indian green tree viper",0,0,0,0,0,0
"Reptilia","Trimeresurus","popeorum","Pope's pit viper",0,0,0,0,0,0
"Reptilia","Trimeresurus","stejnegeri","Stejneger's pit viper",0,0,0,0,0,0
"Reptilia","Vipera","ammodytes","Long-nosed viper",0,0,0,0,0,0
"Reptilia","Vipera","aspis","Asp viper",0,0,0,0,0,0
"Reptilia","Vipera","berus","Northern palaearctic viper",0,0,0,0,0,0
"Reptilia","Vipera","latastei","Lataste's viper",0,0,0,0,0,0
"Reptilia","Vipera","raddei","Armenian viper",0,0,0,0,0,0
"Reptilia","Vipera","xanthina","Palestine viper",0,0,0,0,0,0
"Reptilia","Lepidophyma","flavimaculatum","Yellow-spotted night lizard",0,0,0,0,0,0
"Reptilia","Xantusia","henshawi","Granite night lizard",0,0,0,0,0,0
"Reptilia","Xantusia","riversiana","Island night lizard",0,0,0,0,0,0
"Reptilia","Xantusia","vigilis","Desert night lizard",0,0,0,0,0,0
"Reptilia","Xenopeltis","unicolor","Sunbeam snake",0,0,0,0,0,0
"Reptilia","Carettochelys","insculpta","Pignose turtle",0,0,0,0,0,0
"Reptilia","Chelodina","longicollis","Common snake-necked turtle",0,0,0,0,0,0
"Reptilia","Chelodina","oblonga","Northern snake-necked turtle, or Oblong snakeneck turtle",0,0,0,0,0,0
"Reptilia","Chelus","fimbriatus","Mata mata",0,0,0,0,0,0
"Reptilia","Elseya","dentata","Northern Australian snapping turtle",0,0,0,0,0,0
"Reptilia","Emydura","krefftii","Krefft's river turtle",0,0,0,0,0,0
"Reptilia","Emydura","macquarii","Macquarie turtle",0,0,0,0,0,0
"Reptilia","Mesoclemmys","dahli","Dahl's toad-headed turtle",0,0,0,0,0,0
"Reptilia","Myuchelys","latisternum","Serrated snapping turtle",0,0,0,0,0,0
"Reptilia","Phrynops","geoffroanus","Geoffrey's sideneck turtle",0,0,0,0,0,0
"Reptilia","Phrynops","hilarii","Hilaire's side-necked turtle",0,0,0,0,0,0
"Reptilia","Platemys","platycephala","Twistneck turtle",0,0,0,0,0,0
"Reptilia","Caretta","caretta","Loggerhead sea turtle",0,0,0,0,0,0
"Reptilia","Chelonia","mydas","Green sea turtle",0,0,0,0,0,0
"Reptilia","Eretmochelys","imbricata","Hawksbill",0,0,0,0,0,0
"Reptilia","Lepidochelys","kempii","Atlantic ridley",0,0,0,0,0,0
"Reptilia","Chelydra","serpentina","Common snapping turtle",0,0,0,0,0,0
"Reptilia","Macrochelys","temminckii","Alligator snapping turtle",0,0,0,0,0,0
"Reptilia","Dermatemys","mawii","Central american river turtle",0,0,0,0,0,0
"Reptilia","Dermochelys","coriacea","Leatherback sea turtle",0,0,0,0,0,0
"Reptilia","Actinemys","marmorata","Pacific pond turtle, or Southwestern pond turtle",0,0,0,0,0,0
"Reptilia","Chrysemys","picta","Painted turtle",0,0,0,0,0,0
"Reptilia","Clemmys","guttata","Spotted turtle",0,0,0,0,0,0
"Reptilia","Deirochelys","reticularia","Chicken turtle",0,0,0,0,0,0
"Reptilia","Emydoidea","blandingii","Blanding's turtle",0,0,0,0,0,0
"Reptilia","Emys","orbicularis","European pond turtle",0,0,0,0,0,0
"Reptilia","Glyptemys","insculpta","Wood turtle",0,0,0,0,0,0
"Reptilia","Glyptemys","muhlenbergii","Bog turtle",0,0,0,0,0,0
"Reptilia","Graptemys","barbouri","Barbour's map turtle",0,0,0,0,0,0
"Reptilia","Graptemys","caglei","Cagle's map turtle",0,0,0,0,0,0
"Reptilia","Graptemys","geographica","Common map turtle",0,0,0,0,0,0
"Reptilia","Graptemys","nigrinoda","Black-knobbed map turtle",0,0,0,0,0,0
"Reptilia","Graptemys","oculifera","Ringed map turtle",0,0,0,0,0,0
"Reptilia","Graptemys","pseudogeographica","False map turtle, or Mississippi map turtle",0,0,0,0,0,0
"Reptilia","Graptemys","pulchra","Alabama map turtle",0,0,0,0,0,0
"Reptilia","Malaclemys","terrapin","Diamondback terrapin",0,0,0,0,0,0
"Reptilia","Pseudemys","concinna","River cooter",0,0,0,0,0,0
"Reptilia","Pseudemys","nelsoni","Florida red-bellied turtle",0,0,0,0,0,0
"Reptilia","Pseudemys","rubriventris","Northern red-bellied cooter",0,0,0,0,0,0
"Reptilia","Terrapene","carolina","Eastern box turtle",0,0,0,0,0,0
"Reptilia","Terrapene","coahuila","Coahuilan box turtle",0,0,0,0,0,0
"Reptilia","Terrapene","nelsoni","Spotted box turtle",0,0,0,0,0,0
"Reptilia","Terrapene","ornata","Ornate box turtle",0,0,0,0,0,0
"Reptilia","Trachemys","decorata","Hispaniolan slider",0,0,0,0,0,0
"Reptilia","Trachemys","scripta","Common slider",0,0,0,0,0,0
"Reptilia","Batagur","baska","Northern river terrapin, or Indian batagur terrapin",0,0,0,0,0,0
"Reptilia","Cuora","amboinensis","Southeast Asian box turtle",0,0,0,0,0,0
"Reptilia","Cuora","flavomarginata","Yellow-margined box turtle",0,0,0,0,0,0
"Reptilia","Cuora","trifasciata","Chinese three-striped box turtle",0,0,0,0,0,0
"Reptilia","Cyclemys","dentata","Asian leaf turtle",0,0,0,0,0,0
"Reptilia","Geoclemys","hamiltonii","Indian black pond turtle",0,0,0,0,0,0
"Reptilia","Hardella","thurjii","Crowned river turtle",0,0,0,0,0,0
"Reptilia","Heosemys","annandalii","Yellow-headed temple turtle",0,0,0,0,0,0
"Reptilia","Heosemys","grandis","Giant asian pond turtle",0,0,0,0,0,0
"Reptilia","Heosemys","spinosa","Spiny turtle",0,0,0,0,0,0
"Reptilia","Malayemys","subtrijuga","Mekong snail-eating turtle, or Malayan snail-eating turtle",0,0,0,0,0,0
"Reptilia","Mauremys","annamensis","Annam leaf turtle",0,0,0,0,0,0
"Reptilia","Mauremys","caspica","Caspian turtle",0,0,0,0,0,0
"Reptilia","Mauremys","japonica","Japanese pond turtle",0,0,0,0,0,0
"Reptilia","Mauremys","leprosa","Spanish pond turtle",0,0,0,0,0,0
"Reptilia","Mauremys","mutica","Yellow pond turtle",0,0,0,0,0,0
"Reptilia","Mauremys","nigricans","Red-necked pond turtle",0,0,0,0,0,0
"Reptilia","Mauremys","reevesii","Reeves' turtle",0,0,0,0,0,0
"Reptilia","Mauremys","sinensis","Chinese stripe-necked turtle",0,0,0,0,0,0
"Reptilia","Melanochelys","trijuga","Indian black turtle",0,0,0,0,0,0
"Reptilia","Notochelys","platynota","Malayan flat-shelled turtle",0,0,0,0,0,0
"Reptilia","Pangshura","smithii","Brown roofed turtle",0,0,0,0,0,0
"Reptilia","Pangshura","tecta","Indian roofed turtle",0,0,0,0,0,0
"Reptilia","Rhinoclemmys","areolata","Furrowed wood turtle",0,0,0,0,0,0
"Reptilia","Rhinoclemmys","pulcherrima","Painted wood turtle",0,0,0,0,0,0
"Reptilia","Rhinoclemmys","rubida","Mexican spotted wood turtle",0,0,0,0,0,0
"Reptilia","Sacalia","bealei","Beal's eyed turtle",0,0,0,0,0,0
"Reptilia","Siebenrockiella","crassicollis","Thick-necked turtle",0,0,0,0,0,0
"Reptilia","Claudius","angustatus","Narrow-bridged musk turtle",0,0,0,0,0,0
"Reptilia","Kinosternon","baurii","Striped mud turtle",0,0,0,0,0,0
"Reptilia","Kinosternon","herrerai","Herrera's mud turtle",0,0,0,0,0,0
"Reptilia","Kinosternon","integrum","Mexican mud turtle",0,0,0,0,0,0
"Reptilia","Kinosternon","leucostomum","White-lipped mud turtle",0,0,0,0,0,0
"Reptilia","Kinosternon","scorpioides","Scorpion mud turtle",0,0,0,0,0,0
"Reptilia","Kinosternon","sonoriense","Sonoran mud turtle",0,0,0,0,0,0
"Reptilia","Kinosternon","subrubrum","Common mud turtle",0,0,0,0,0,0
"Reptilia","Staurotypus","salvinii","Pacific Coast giant musk turtle",0,0,0,0,0,0
"Reptilia","Staurotypus","triporcatus","Mexican giant musk turtle",0,0,0,0,0,0
"Reptilia","Sternotherus","carinatus","Razor-backed musk turtle, or Keel-backed musk turtle",0,0,0,0,0,0
"Reptilia","Sternotherus","minor","Loggerhead musk turtle",0,0,0,0,0,0
"Reptilia","Sternotherus","odoratus","Stinkpot",0,0,0,0,0,0
"Reptilia","Pelomedusa","subrufa","Helmeted turtle",0,0,0,0,0,0
"Reptilia","Pelusios","castaneus","West African mud turtle",0,0,0,0,0,0
"Reptilia","Pelusios","subniger","East African black mud turtle",0,0,0,0,0,0
"Reptilia","Platysternon","megacephalum","Big-headed turtle",0,0,0,0,0,0
"Reptilia","Podocnemis","erythrocephala","Red-headed Amazon side-neck turtle",0,0,0,0,0,0
"Reptilia","Podocnemis","expansa","South American river turtle",0,0,0,0,0,0
"Reptilia","Podocnemis","unifilis","Yellow-spotted river turtle",0,0,0,0,0,0
"Reptilia","Aldabrachelys","gigantea","Aldabra tortoise",0,0,0,0,0,0
"Reptilia","Astrochelys","radiata","Radiated tortoise",0,0,0,0,0,0
"Reptilia","Centrochelys","sulcata","African spurred tortoise",0,0,0,0,0,0
"Reptilia","Chelonoidis","carbonaria","Red-footed tortoise",0,0,0,0,0,0
"Reptilia","Chelonoidis","denticulata","Yellow-footed tortoise",0,0,0,0,0,0
"Reptilia","Chelonoidis","nigra","Galapagos tortoise",0,0,0,0,0,0
"Reptilia","Geochelone","elegans","Indian star tortoise",0,0,0,0,0,0
"Reptilia","Gopherus","agassizii","Desert tortoise",0,0,0,0,0,0
"Reptilia","Gopherus","berlandieri","Berlandier's tortoise",0,0,0,0,0,0
"Reptilia","Gopherus","polyphemus","Gopher tortoise",0,0,0,0,0,0
"Reptilia","Homopus","areolatus","Parrot-beaked tortoise",0,0,0,0,0,0
"Reptilia","Indotestudo","elongata","Elongated tortoise",0,0,0,0,0,0
"Reptilia","Indotestudo","forstenii","Travancore tortoise",0,0,0,0,0,0
"Reptilia","Kinixys","belliana","Bell's hinge-back tortoise, or Hingeback tortoise",0,0,0,0,0,0
"Reptilia","Kinixys","erosa","Serrated forest hingeback tortoise",0,0,0,0,0,0
"Reptilia","Malacochersus","tornieri","Pancake tortoise",0,0,0,0,0,0
"Reptilia","Manouria","emys","Asian brown tortoise, or East Indian upland tortoise",0,0,0,0,0,0
"Reptilia","Stigmochelys","pardalis","Leopard tortoise",0,0,0,0,0,0
"Reptilia","Testudo","graeca","Mediterranean spur-thighed tortoise",0,0,0,0,0,0
"Reptilia","Testudo","hermanni","Hermann's tortoise",0,0,0,0,0,0
"Reptilia","Testudo","kleinmanni","Egyptian tortoise",0,0,0,0,0,0
"Reptilia","Testudo","marginata","Marginated tortoise",0,0,0,0,0,0
"Reptilia","Apalone","ferox","Florida softshell turtle",0,0,0,0,0,0
"Reptilia","Apalone","mutica","Smooth softshell turtle",0,0,0,0,0,0
"Reptilia","Apalone","spinifera","Spiny softshell turtle",0,0,0,0,0,0
"Reptilia","Lissemys","punctata","Indian flapshell turtle",0,0,0,0,0,0
"Reptilia","Palea","steindachneri","Wattle-necked softshell turtle",0,0,0,0,0,0
"Reptilia","Trionyx","triunguis","African softshell turtle",0,0,0,0,0,0
"Teleostei","Anguilla","anguilla","European eel",0,0,0,0,0,0
"Teleostei","Anguilla","australis","Shortfin eel",0,0,0,0,0,0
"Teleostei","Anguilla","bicolor","Indonesian shortfin eel",0,0,0,0,0,0
"Teleostei","Anguilla","dieffenbachii","New Zealand longfin eel",0,0,0,0,0,0
"Teleostei","Anguilla","marmorata","Marbled eel",0,0,0,0,0,0
"Teleostei","Anguilla","mossambica","African longfin eel",0,0,0,0,0,0
"Teleostei","Anguilla","nebulosa","Long-finned eel",0,0,0,0,0,0
"Teleostei","Anguilla","reinhardtii","Speckled longfin eel",0,0,0,0,0,0
"Teleostei","Anguilla","rostrata","American eel",0,0,0,0,0,0
"Teleostei","Atherina","presbyter","Sand smelt",0,0,0,0,0,0
"Teleostei","Atherinops","affinis","Topsmelt",0,0,0,0,0,0
"Teleostei","Atherinopsis","californiensis","Jacksmelt",0,0,0,0,0,0
"Teleostei","Labidesthes","sicculus","Brook silverside",0,0,0,0,0,0
"Teleostei","Leuresthes","tenuis","California grunion",0,0,0,0,0,0
"Teleostei","Menidia","beryllina","Inland silverside",0,0,0,0,0,0
"Teleostei","Menidia","extensa","Waccamaw silverside",0,0,0,0,0,0
"Teleostei","Menidia","menidia","Atlantic silverside",0,0,0,0,0,0
"Teleostei","Trachinocephalus","myops","Snakefish",0,0,0,0,0,0
"Teleostei","Oryzias","latipes","Japanese medaka",0,0,0,0,0,0
"Teleostei","Hyporhamphus","melanochir","Dusky sea garfish",0,0,0,0,0,0
"Teleostei","Cololabis","saira","Pacific saury",0,0,0,0,0,0
"Teleostei","Beryx","splendens","Alfonsino",0,0,0,0,0,0
"Teleostei","Hoplostethus","atlanticus","Orange roughy",0,0,0,0,0,0
"Teleostei","Hoplostethus","mediterraneus","Mediterranean redfish",0,0,0,0,0,0
"Teleostei","Brycinus","imberi","Spot-tail",0,0,0,0,0,0
"Teleostei","Brycinus","macrolepidotus","Silversides",0,0,0,0,0,0
"Teleostei","Hydrocynus","vittatus","Tiger fish",0,0,0,0,0,0
"Teleostei","Micralestes","acutidens","Sharptooth tetra",0,0,0,0,0,0
"Teleostei","Astyanax","bimaculatus","Twospot astyanax",0,0,0,0,0,0
"Teleostei","Piaractus","brachypomus","Pirapitinga",0,0,0,0,0,0
"Teleostei","Distichodus","niloticus","Nile distichodus",0,0,0,0,0,0
"Teleostei","Hepsetus","odoe","Pike characid",0,0,0,0,0,0
"Teleostei","Alosa","aestivalis","Blueback shad",0,0,0,0,0,0
"Teleostei","Alosa","agone","Twaite shad",0,0,0,0,0,0
"Teleostei","Alosa","alabamae","Alabama shad",0,0,0,0,0,0
"Teleostei","Alosa","alosa","Alice shad",0,0,0,0,0,0
"Teleostei","Alosa","caspia","Caspian shad",0,0,0,0,0,0
"Teleostei","Alosa","chrysochloris","Blue herring",0,0,0,0,0,0
"Teleostei","Alosa","macedonica","Macedonia shad",0,0,0,0,0,0
"Teleostei","Alosa","maeotica","Black sea shad",0,0,0,0,0,0
"Teleostei","Alosa","pontica","Pontic shad",0,0,0,0,0,0
"Teleostei","Alosa","pseudoharengus","Alewife",0,0,0,0,0,0
"Teleostei","Alosa","sapidissima","American shad",0,0,0,0,0,0
"Teleostei","Amblygaster","sirm","Spotted sardinella",0,0,0,0,0,0
"Teleostei","Clupea","harengus","Atlantic herring",0,0,0,0,0,0
"Teleostei","Clupea","pallasii","Pacific herring",0,0,0,0,0,0
"Teleostei","Clupeonella","cultriventris","Black sea sprat",0,0,0,0,0,0
"Teleostei","Dorosoma","cepedianum","American gizzard shad",0,0,0,0,0,0
"Teleostei","Dorosoma","petenense","Threadfin shad",0,0,0,0,0,0
"Teleostei","Escualosa","thoracata","White sardine",0,0,0,0,0,0
"Teleostei","Gilchristella","aestuaria","Gilchrist's round herring",0,0,0,0,0,0
"Teleostei","Harengula","jaguana","Scaled herring",0,0,0,0,0,0
"Teleostei","Potamalosa","richmondia","Australian freshwater herring",0,0,0,0,0,0
"Teleostei","Sardina","pilchardus","True sardine",0,0,0,0,0,0
"Teleostei","Sardinella","aurita","Round sardinella",0,0,0,0,0,0
"Teleostei","Sardinella","gibbosa","Goldstripe sardinella",0,0,0,0,0,0
"Teleostei","Sardinella","longiceps","Indian oil sardine",0,0,0,0,0,0
"Teleostei","Sardinops","sagax","Pacific sardine",0,0,0,0,0,0
"Teleostei","Sprattus","sprattus","European sprat",0,0,0,0,0,0
"Teleostei","Tenualosa","toli","Toli shad",0,0,0,0,0,0
"Teleostei","Anchoa","compressa","Deepbody anchovy",0,0,0,0,0,0
"Teleostei","Cetengraulis","mysticetus","Anchoveta",0,0,0,0,0,0
"Teleostei","Engraulis","australis","Australian anchovy",0,0,0,0,0,0
"Teleostei","Engraulis","encrasicolus","European anchovy",0,0,0,0,0,0
"Teleostei","Engraulis","japonicus","Japanese anchovy",0,0,0,0,0,0
"Teleostei","Engraulis","mordax","Californian anchoveta",0,0,0,0,0,0
"Teleostei","Engraulis","ringens","Peruvian anchoveta",0,0,0,0,0,0
"Teleostei","Barbatula","barbatula","Stone loach",0,0,0,0,0,0
"Teleostei","Carpiodes","carpio","River carpsucker",0,0,0,0,0,0
"Teleostei","Carpiodes","cyprinus","Quillback",0,0,0,0,0,0
"Teleostei","Carpiodes","velifer","Highfin carpsucker",0,0,0,0,0,0
"Teleostei","Catostomus","catostomus","Longnose sucker",0,0,0,0,0,0
"Teleostei","Catostomus","commersonii","White sucker",0,0,0,0,0,0
"Teleostei","Catostomus","macrocheilus","Largescale sucker",0,0,0,0,0,0
"Teleostei","Catostomus","microps","Modoc sucker",0,0,0,0,0,0
"Teleostei","Catostomus","occidentalis","Sacramento sucker",0,0,0,0,0,0
"Teleostei","Catostomus","platyrhynchus","Mountain sucker",0,0,0,0,0,0
"Teleostei","Catostomus","rimiculus","Klamath smallscale sucker",0,0,0,0,0,0
"Teleostei","Catostomus","tahoensis","Tahoe sucker",0,0,0,0,0,0
"Teleostei","Chasmistes","cujus","Cui-ui",0,0,0,0,0,0
"Teleostei","Chasmistes","liorus","June sucker",0,0,0,0,0,0
"Teleostei","Cycleptus","elongatus","Blue sucker",0,0,0,0,0,0
"Teleostei","Cycleptus","meridionalis","Southeastern blue sucker",0,0,0,0,0,0
"Teleostei","Deltistes","luxatus","Lost river sucker",0,0,0,0,0,0
"Teleostei","Erimyzon","oblongus","Creek chubsucker",0,0,0,0,0,0
"Teleostei","Hypentelium","nigricans","Northern hog sucker",0,0,0,0,0,0
"Teleostei","Hypentelium","roanokense","Roanoke hog sucker",0,0,0,0,0,0
"Teleostei","Ictiobus","bubalus","Smallmouth buffalo",0,0,0,0,0,0
"Teleostei","Ictiobus","cyprinellus","Bigmouth buffalo",0,0,0,0,0,0
"Teleostei","Ictiobus","niger","Black buffalo",0,0,0,0,0,0
"Teleostei","Minytrema","melanops","Spotted sucker",0,0,0,0,0,0
"Teleostei","Moxostoma","anisurum","Silver redhorse",0,0,0,0,0,0
"Teleostei","Moxostoma","breviceps","Hookfin redhorse",0,0,0,0,0,0
"Teleostei","Moxostoma","carinatum","River redhorse",0,0,0,0,0,0
"Teleostei","Moxostoma","duquesnii","Black redhorse",0,0,0,0,0,0
"Teleostei","Moxostoma","erythrurum","Golden redhorse",0,0,0,0,0,0
"Teleostei","Moxostoma","macrolepidotum","Shorthead redhorse",0,0,0,0,0,0
"Teleostei","Thoburnia","atripinnis","Blackfin sucker",0,0,0,0,0,0
"Teleostei","Thoburnia","hamiltoni","Rustyside sucker",0,0,0,0,0,0
"Teleostei","Thoburnia","rhothoeca","Torrent sucker",0,0,0,0,0,0
"Teleostei","Misgurnus","fossilis","Weatherfish, or Loach",0,0,0,0,0,0
"Teleostei","Aspius","aspius","Asp",0,0,0,0,0,0
"Teleostei","Barbus","bynni","Barb",0,0,0,0,0,0
"Teleostei","Barbus","mattozi","Papermouth",0,0,0,0,0,0
"Teleostei","Barbus","treurensis","Treur barb",0,0,0,0,0,0
"Teleostei","Carassius","auratus","Goldfish",0,0,0,0,0,0
"Teleostei","Ctenopharyngodon","idella","Silver orfe",0,0,0,0,0,0
"Teleostei","Cyprinus","carpio","Common carp",0,0,0,0,0,0
"Teleostei","Danio","rerio","Zebra danio or zebrafish",0,0,0,0,0,0
"Teleostei","Gobio","gobio","Gudgeon",0,0,0,0,0,0
"Teleostei","Labeo","altivelis","Rednose labeo",0,0,0,0,0,0
"Teleostei","Labeo","rohita","Rohu",0,0,0,0,0,0
"Teleostei","Labeobarbus","aeneus","Smallmouth yellowfish",0,0,0,0,0,0
"Teleostei","Leuciscus","cephalus","European chub",0,0,0,0,0,0
"Teleostei","Notropis","buccatus","Silverjaw minnow",0,0,0,0,0,0
